,subject,predicate,object
31890,2969-VAPYH,hasOnlineSecurity,True
31891,2969-VAPYH,hasInternetService,DSL
31892,2969-VAPYH,hasMultipleLines,False
31893,2969-VAPYH,hasPhoneService,True
31894,2969-VAPYH,hasTenure,67
31895,2969-VAPYH,hasDependents,False
31896,2969-VAPYH,hasPartner,False
31897,2969-VAPYH,SeniorCitizen,False
31898,2969-VAPYH,hasLongitude,-119.801247
31899,2969-VAPYH,hasLatitude,36.799648
31900,2969-VAPYH,hasGender,Female
31901,4092-OFQZS,hasZipCode,90266
31902,4092-OFQZS,hasChurned,False
31903,4092-OFQZS,totalCharges,417.5
31904,4092-OFQZS,hasMonthlyCharges,20.65
31905,4092-OFQZS,usesPaymentMethod,Mailed check
31906,4092-OFQZS,hasPaperlessBilling,False
31907,4092-OFQZS,hasContractType,One year
31908,4092-OFQZS,hasStreamingMovies,No internet service
31909,4092-OFQZS,hasStreamingTV,No internet service
31910,4092-OFQZS,hasTechSupport,No internet service
31911,4092-OFQZS,hasDeviceProtection,No internet service
31912,4092-OFQZS,hasOnlineBackup,No internet service
31913,4092-OFQZS,hasOnlineSecurity,No internet service
31914,4092-OFQZS,hasInternetService,False
31915,4092-OFQZS,hasMultipleLines,False
31916,4092-OFQZS,hasPhoneService,True
31917,4092-OFQZS,hasTenure,20
31918,4092-OFQZS,hasDependents,False
31919,4092-OFQZS,hasPartner,True
31920,4092-OFQZS,SeniorCitizen,False
31921,4092-OFQZS,hasLongitude,-118.39737
31922,4092-OFQZS,hasLatitude,33.889632
31923,4092-OFQZS,hasGender,Male
31924,4609-KNNWG,hasZipCode,95937
31925,4609-KNNWG,hasChurned,False
31926,4609-KNNWG,totalCharges,550.1
31927,4609-KNNWG,hasMonthlyCharges,19.9
31928,4609-KNNWG,usesPaymentMethod,Mailed check
31929,4609-KNNWG,hasPaperlessBilling,False
31930,4609-KNNWG,hasContractType,Two year
31931,4609-KNNWG,hasStreamingMovies,No internet service
31932,4609-KNNWG,hasStreamingTV,No internet service
31933,4609-KNNWG,hasTechSupport,No internet service
31934,4609-KNNWG,hasDeviceProtection,No internet service
31935,4609-KNNWG,hasOnlineBackup,No internet service
31936,4609-KNNWG,hasOnlineSecurity,No internet service
31937,4609-KNNWG,hasInternetService,False
31938,4609-KNNWG,hasMultipleLines,False
31939,4609-KNNWG,hasPhoneService,True
31940,4609-KNNWG,hasTenure,27
31941,4609-KNNWG,hasDependents,True
31942,4609-KNNWG,hasPartner,True
31943,4609-KNNWG,SeniorCitizen,False
31944,4609-KNNWG,hasLongitude,-121.946081
31945,4609-KNNWG,hasLatitude,38.931425
31946,4609-KNNWG,hasGender,Female
31947,4450-MDZFX,hasZipCode,91016
31948,4450-MDZFX,hasChurned,False
31949,4450-MDZFX,totalCharges,4453.3
31950,4450-MDZFX,hasMonthlyCharges,74.35
31951,4450-MDZFX,usesPaymentMethod,Bank transfer (automatic)
31952,4450-MDZFX,hasPaperlessBilling,False
31953,4450-MDZFX,hasContractType,Month-to-month
31954,4450-MDZFX,hasStreamingMovies,False
31955,4450-MDZFX,hasStreamingTV,False
31956,4450-MDZFX,hasTechSupport,False
31957,4450-MDZFX,hasDeviceProtection,False
31958,4450-MDZFX,hasOnlineBackup,False
31959,4450-MDZFX,hasOnlineSecurity,False
31960,4450-MDZFX,hasInternetService,Fiber optic
31961,4450-MDZFX,hasMultipleLines,True
31962,4450-MDZFX,hasPhoneService,True
31963,4450-MDZFX,hasTenure,60
31964,4450-MDZFX,hasDependents,True
31965,4450-MDZFX,hasPartner,True
31966,4450-MDZFX,SeniorCitizen,False
31967,4450-MDZFX,hasLongitude,-118.000482
31968,4450-MDZFX,hasLatitude,34.1528
31969,4450-MDZFX,hasGender,Male
31970,5044-XDPYX,hasZipCode,95973
31971,5044-XDPYX,hasChurned,False
31972,5044-XDPYX,totalCharges,1281.25
31973,5044-XDPYX,hasMonthlyCharges,25.5
31974,5044-XDPYX,usesPaymentMethod,Mailed check
31975,5044-XDPYX,hasPaperlessBilling,False
31976,5044-XDPYX,hasContractType,Two year
31977,5044-XDPYX,hasStreamingMovies,No internet service
31978,5044-XDPYX,hasStreamingTV,No internet service
31979,5044-XDPYX,hasTechSupport,No internet service
31980,5044-XDPYX,hasDeviceProtection,No internet service
31981,5044-XDPYX,hasOnlineBackup,No internet service
31982,5044-XDPYX,hasOnlineSecurity,No internet service
31983,5044-XDPYX,hasInternetService,False
31984,5044-XDPYX,hasMultipleLines,True
31985,5044-XDPYX,hasPhoneService,True
31986,5044-XDPYX,hasTenure,51
31987,5044-XDPYX,hasDependents,False
31988,5044-XDPYX,hasPartner,True
31989,5044-XDPYX,SeniorCitizen,False
31990,5044-XDPYX,hasLongitude,-121.843567
31991,5044-XDPYX,hasLatitude,39.903272
31992,5044-XDPYX,hasGender,Female
31993,8400-WZICQ,hasZipCode,90813
31994,8400-WZICQ,hasChurned,False
31995,8400-WZICQ,totalCharges,3131.8
31996,8400-WZICQ,hasMonthlyCharges,55.7
31997,8400-WZICQ,usesPaymentMethod,Electronic check
31998,8400-WZICQ,hasPaperlessBilling,False
31999,8400-WZICQ,hasContractType,Month-to-month
32000,8400-WZICQ,hasStreamingMovies,False
32001,8400-WZICQ,hasStreamingTV,False
32002,8400-WZICQ,hasTechSupport,False
32003,8400-WZICQ,hasDeviceProtection,False
32004,8400-WZICQ,hasOnlineBackup,True
32005,8400-WZICQ,hasOnlineSecurity,True
32006,8400-WZICQ,hasInternetService,DSL
32007,8400-WZICQ,hasMultipleLines,False
32008,8400-WZICQ,hasPhoneService,True
32009,8400-WZICQ,hasTenure,55
32010,8400-WZICQ,hasDependents,True
32011,8400-WZICQ,hasPartner,True
32012,8400-WZICQ,SeniorCitizen,False
32013,8400-WZICQ,hasLongitude,-118.199049
32014,8400-WZICQ,hasLatitude,33.781086
32015,8400-WZICQ,hasGender,Female
32016,8779-YIQQA,hasZipCode,90660
32017,8779-YIQQA,hasChurned,False
32018,8779-YIQQA,totalCharges,350.1
32019,8779-YIQQA,hasMonthlyCharges,19.8
32020,8779-YIQQA,usesPaymentMethod,Mailed check
32021,8779-YIQQA,hasPaperlessBilling,False
32022,8779-YIQQA,hasContractType,One year
32023,8779-YIQQA,hasStreamingMovies,No internet service
32024,8779-YIQQA,hasStreamingTV,No internet service
32025,8779-YIQQA,hasTechSupport,No internet service
32026,8779-YIQQA,hasDeviceProtection,No internet service
32027,8779-YIQQA,hasOnlineBackup,No internet service
32028,8779-YIQQA,hasOnlineSecurity,No internet service
32029,8779-YIQQA,hasInternetService,False
32030,8779-YIQQA,hasMultipleLines,False
32031,8779-YIQQA,hasPhoneService,True
32032,8779-YIQQA,hasTenure,21
32033,8779-YIQQA,hasDependents,True
32034,8779-YIQQA,hasPartner,True
32035,8779-YIQQA,SeniorCitizen,False
32036,8779-YIQQA,hasLongitude,-118.089299
32037,8779-YIQQA,hasLatitude,33.989524
32038,8779-YIQQA,hasGender,Male
32039,5025-GOOKI,hasZipCode,94963
32040,5025-GOOKI,hasChurned,False
32041,5025-GOOKI,totalCharges,347.65
32042,5025-GOOKI,hasMonthlyCharges,18.9
32043,5025-GOOKI,usesPaymentMethod,Credit card (automatic)
32044,5025-GOOKI,hasPaperlessBilling,True
32045,5025-GOOKI,hasContractType,Month-to-month
32046,5025-GOOKI,hasStreamingMovies,No internet service
32047,5025-GOOKI,hasStreamingTV,No internet service
32048,5025-GOOKI,hasTechSupport,No internet service
32049,5025-GOOKI,hasDeviceProtection,No internet service
32050,5025-GOOKI,hasOnlineBackup,No internet service
32051,5025-GOOKI,hasOnlineSecurity,No internet service
32052,5025-GOOKI,hasInternetService,False
32053,5025-GOOKI,hasMultipleLines,False
32054,5025-GOOKI,hasPhoneService,True
32055,5025-GOOKI,hasTenure,20
32056,5025-GOOKI,hasDependents,False
32057,5025-GOOKI,hasPartner,False
32058,5025-GOOKI,SeniorCitizen,False
32059,5025-GOOKI,hasLongitude,-122.663717
32060,5025-GOOKI,hasLatitude,38.00474
32061,5025-GOOKI,hasGender,Female
32062,9199-PWQVC,hasZipCode,94124
32063,9199-PWQVC,hasChurned,False
32064,9199-PWQVC,totalCharges,4786.15
32065,9199-PWQVC,hasMonthlyCharges,79.7
32066,9199-PWQVC,usesPaymentMethod,Credit card (automatic)
32067,9199-PWQVC,hasPaperlessBilling,True
32068,9199-PWQVC,hasContractType,One year
32069,9199-PWQVC,hasStreamingMovies,True
32070,9199-PWQVC,hasStreamingTV,True
32071,9199-PWQVC,hasTechSupport,False
32072,9199-PWQVC,hasDeviceProtection,False
32073,9199-PWQVC,hasOnlineBackup,True
32074,9199-PWQVC,hasOnlineSecurity,True
32075,9199-PWQVC,hasInternetService,DSL
32076,9199-PWQVC,hasMultipleLines,True
32077,9199-PWQVC,hasPhoneService,True
32078,9199-PWQVC,hasTenure,63
32079,9199-PWQVC,hasDependents,False
32080,9199-PWQVC,hasPartner,True
32081,9199-PWQVC,SeniorCitizen,False
32082,9199-PWQVC,hasLongitude,-122.384532
32083,9199-PWQVC,hasLatitude,37.731505
32084,9199-PWQVC,hasGender,Female
32085,6061-GWWAV,hasZipCode,93726
32086,6061-GWWAV,hasChurned,False
32087,6061-GWWAV,totalCharges,2894.55
32088,6061-GWWAV,hasMonthlyCharges,70.2
32089,6061-GWWAV,usesPaymentMethod,Mailed check
32090,6061-GWWAV,hasPaperlessBilling,False
32091,6061-GWWAV,hasContractType,One year
32092,6061-GWWAV,hasStreamingMovies,False
32093,6061-GWWAV,hasStreamingTV,True
32094,6061-GWWAV,hasTechSupport,False
32095,6061-GWWAV,hasDeviceProtection,True
32096,6061-GWWAV,hasOnlineBackup,True
32097,6061-GWWAV,hasOnlineSecurity,True
32098,6061-GWWAV,hasInternetService,DSL
32099,6061-GWWAV,hasMultipleLines,False
32100,6061-GWWAV,hasPhoneService,True
32101,6061-GWWAV,hasTenure,41
32102,6061-GWWAV,hasDependents,True
32103,6061-GWWAV,hasPartner,False
32104,6061-GWWAV,SeniorCitizen,False
32105,6061-GWWAV,hasLongitude,-119.761131
32106,6061-GWWAV,hasLatitude,36.793601
32107,6061-GWWAV,hasGender,Male
32108,5176-LMJXE,hasZipCode,92114
32109,5176-LMJXE,hasChurned,False
32110,5176-LMJXE,totalCharges,945.7
32111,5176-LMJXE,hasMonthlyCharges,20.55
32112,5176-LMJXE,usesPaymentMethod,Mailed check
32113,5176-LMJXE,hasPaperlessBilling,True
32114,5176-LMJXE,hasContractType,Two year
32115,5176-LMJXE,hasStreamingMovies,No internet service
32116,5176-LMJXE,hasStreamingTV,No internet service
32117,5176-LMJXE,hasTechSupport,No internet service
32118,5176-LMJXE,hasDeviceProtection,No internet service
32119,5176-LMJXE,hasOnlineBackup,No internet service
32120,5176-LMJXE,hasOnlineSecurity,No internet service
32121,5176-LMJXE,hasInternetService,False
32122,5176-LMJXE,hasMultipleLines,False
32123,5176-LMJXE,hasPhoneService,True
32124,5176-LMJXE,hasTenure,47
32125,5176-LMJXE,hasDependents,False
32126,5176-LMJXE,hasPartner,False
32127,5176-LMJXE,SeniorCitizen,False
32128,5176-LMJXE,hasLongitude,-117.05512
32129,5176-LMJXE,hasLatitude,32.707892
32130,5176-LMJXE,hasGender,Female
32131,0020-JDNXP,hasZipCode,94956
32132,0020-JDNXP,hasChurned,False
32133,0020-JDNXP,totalCharges,1993.2
32134,0020-JDNXP,hasMonthlyCharges,61.25
32135,0020-JDNXP,usesPaymentMethod,Mailed check
32136,0020-JDNXP,hasPaperlessBilling,False
32137,0020-JDNXP,hasContractType,One year
32138,0020-JDNXP,hasStreamingMovies,True
32139,0020-JDNXP,hasStreamingTV,True
32140,0020-JDNXP,hasTechSupport,True
32141,0020-JDNXP,hasDeviceProtection,True
32142,0020-JDNXP,hasOnlineBackup,False
32143,0020-JDNXP,hasOnlineSecurity,True
32144,0020-JDNXP,hasInternetService,DSL
32145,0020-JDNXP,hasMultipleLines,No phone service
32146,0020-JDNXP,hasPhoneService,False
32147,0020-JDNXP,hasTenure,34
32148,0020-JDNXP,hasDependents,True
32149,0020-JDNXP,hasPartner,True
32150,0020-JDNXP,SeniorCitizen,False
32151,0020-JDNXP,hasLongitude,-122.830646
32152,0020-JDNXP,hasLatitude,38.060264
32153,0020-JDNXP,hasGender,Female
32154,4957-TREIR,hasZipCode,93266
32155,4957-TREIR,hasChurned,False
32156,4957-TREIR,totalCharges,195.65
32157,4957-TREIR,hasMonthlyCharges,64.4
32158,4957-TREIR,usesPaymentMethod,Credit card (automatic)
32159,4957-TREIR,hasPaperlessBilling,True
32160,4957-TREIR,hasContractType,Month-to-month
32161,4957-TREIR,hasStreamingMovies,False
32162,4957-TREIR,hasStreamingTV,True
32163,4957-TREIR,hasTechSupport,True
32164,4957-TREIR,hasDeviceProtection,False
32165,4957-TREIR,hasOnlineBackup,False
32166,4957-TREIR,hasOnlineSecurity,True
32167,4957-TREIR,hasInternetService,DSL
32168,4957-TREIR,hasMultipleLines,False
32169,4957-TREIR,hasPhoneService,True
32170,4957-TREIR,hasTenure,3
32171,4957-TREIR,hasDependents,False
32172,4957-TREIR,hasPartner,False
32173,4957-TREIR,SeniorCitizen,False
32174,4957-TREIR,hasLongitude,-119.813805
32175,4957-TREIR,hasLatitude,36.175255
32176,4957-TREIR,hasGender,Male
32177,6504-VBLFL,hasZipCode,96119
32178,6504-VBLFL,hasChurned,False
32179,6504-VBLFL,totalCharges,3068.6
32180,6504-VBLFL,hasMonthlyCharges,58.6
32181,6504-VBLFL,usesPaymentMethod,Electronic check
32182,6504-VBLFL,hasPaperlessBilling,False
32183,6504-VBLFL,hasContractType,Two year
32184,6504-VBLFL,hasStreamingMovies,False
32185,6504-VBLFL,hasStreamingTV,False
32186,6504-VBLFL,hasTechSupport,False
32187,6504-VBLFL,hasDeviceProtection,True
32188,6504-VBLFL,hasOnlineBackup,True
32189,6504-VBLFL,hasOnlineSecurity,True
32190,6504-VBLFL,hasInternetService,DSL
32191,6504-VBLFL,hasMultipleLines,False
32192,6504-VBLFL,hasPhoneService,True
32193,6504-VBLFL,hasTenure,55
32194,6504-VBLFL,hasDependents,False
32195,6504-VBLFL,hasPartner,True
32196,6504-VBLFL,SeniorCitizen,False
32197,6504-VBLFL,hasLongitude,-120.506086
32198,6504-VBLFL,hasLatitude,41.042003
32199,6504-VBLFL,hasGender,Male
32200,2162-FRZAA,hasZipCode,92310
32201,2162-FRZAA,hasChurned,False
32202,2162-FRZAA,totalCharges,2395.05
32203,2162-FRZAA,hasMonthlyCharges,39.35
32204,2162-FRZAA,usesPaymentMethod,Bank transfer (automatic)
32205,2162-FRZAA,hasPaperlessBilling,False
32206,2162-FRZAA,hasContractType,Two year
32207,2162-FRZAA,hasStreamingMovies,False
32208,2162-FRZAA,hasStreamingTV,False
32209,2162-FRZAA,hasTechSupport,True
32210,2162-FRZAA,hasDeviceProtection,True
32211,2162-FRZAA,hasOnlineBackup,True
32212,2162-FRZAA,hasOnlineSecurity,False
32213,2162-FRZAA,hasInternetService,DSL
32214,2162-FRZAA,hasMultipleLines,No phone service
32215,2162-FRZAA,hasPhoneService,False
32216,2162-FRZAA,hasTenure,63
32217,2162-FRZAA,hasDependents,True
32218,2162-FRZAA,hasPartner,True
32219,2162-FRZAA,SeniorCitizen,False
32220,2162-FRZAA,hasLongitude,-116.770281
32221,2162-FRZAA,hasLatitude,35.349241
32222,2162-FRZAA,hasGender,Male
32223,6223-DHJGV,hasZipCode,90056
32224,6223-DHJGV,hasChurned,False
32225,6223-DHJGV,totalCharges,958.1
32226,6223-DHJGV,hasMonthlyCharges,20.65
32227,6223-DHJGV,usesPaymentMethod,Mailed check
32228,6223-DHJGV,hasPaperlessBilling,True
32229,6223-DHJGV,hasContractType,One year
32230,6223-DHJGV,hasStreamingMovies,No internet service
32231,6223-DHJGV,hasStreamingTV,No internet service
32232,6223-DHJGV,hasTechSupport,No internet service
32233,6223-DHJGV,hasDeviceProtection,No internet service
32234,6223-DHJGV,hasOnlineBackup,No internet service
32235,6223-DHJGV,hasOnlineSecurity,No internet service
32236,6223-DHJGV,hasInternetService,False
32237,6223-DHJGV,hasMultipleLines,False
32238,6223-DHJGV,hasPhoneService,True
32239,6223-DHJGV,hasTenure,42
32240,6223-DHJGV,hasDependents,False
32241,6223-DHJGV,hasPartner,False
32242,6223-DHJGV,SeniorCitizen,False
32243,6223-DHJGV,hasLongitude,-118.370442
32244,6223-DHJGV,hasLatitude,33.987945
32245,6223-DHJGV,hasGender,Female
32246,5298-GSTLM,hasZipCode,95817
32247,5298-GSTLM,hasChurned,False
32248,5298-GSTLM,totalCharges,6176.6
32249,5298-GSTLM,hasMonthlyCharges,101.4
32250,5298-GSTLM,usesPaymentMethod,Bank transfer (automatic)
32251,5298-GSTLM,hasPaperlessBilling,True
32252,5298-GSTLM,hasContractType,One year
32253,5298-GSTLM,hasStreamingMovies,True
32254,5298-GSTLM,hasStreamingTV,True
32255,5298-GSTLM,hasTechSupport,False
32256,5298-GSTLM,hasDeviceProtection,False
32257,5298-GSTLM,hasOnlineBackup,False
32258,5298-GSTLM,hasOnlineSecurity,True
32259,5298-GSTLM,hasInternetService,Fiber optic
32260,5298-GSTLM,hasMultipleLines,True
32261,5298-GSTLM,hasPhoneService,True
32262,5298-GSTLM,hasTenure,60
32263,5298-GSTLM,hasDependents,False
32264,5298-GSTLM,hasPartner,False
32265,5298-GSTLM,SeniorCitizen,True
32266,5298-GSTLM,hasLongitude,-121.457314
32267,5298-GSTLM,hasLatitude,38.550722
32268,5298-GSTLM,hasGender,Female
32269,9371-BITHB,hasZipCode,95322
32270,9371-BITHB,hasChurned,False
32271,9371-BITHB,totalCharges,1070.5
32272,9371-BITHB,hasMonthlyCharges,19.85
32273,9371-BITHB,usesPaymentMethod,Mailed check
32274,9371-BITHB,hasPaperlessBilling,False
32275,9371-BITHB,hasContractType,Two year
32276,9371-BITHB,hasStreamingMovies,No internet service
32277,9371-BITHB,hasStreamingTV,No internet service
32278,9371-BITHB,hasTechSupport,No internet service
32279,9371-BITHB,hasDeviceProtection,No internet service
32280,9371-BITHB,hasOnlineBackup,No internet service
32281,9371-BITHB,hasOnlineSecurity,No internet service
32282,9371-BITHB,hasInternetService,False
32283,9371-BITHB,hasMultipleLines,False
32284,9371-BITHB,hasPhoneService,True
32285,9371-BITHB,hasTenure,52
32286,9371-BITHB,hasDependents,True
32287,9371-BITHB,hasPartner,True
32288,9371-BITHB,SeniorCitizen,False
32289,9371-BITHB,hasLongitude,-121.120161
32290,9371-BITHB,hasLatitude,37.147198
32291,9371-BITHB,hasGender,Female
32292,5156-UMKOW,hasZipCode,93452
32293,5156-UMKOW,hasChurned,False
32294,5156-UMKOW,totalCharges,90.05
32295,5156-UMKOW,hasMonthlyCharges,29.65
32296,5156-UMKOW,usesPaymentMethod,Mailed check
32297,5156-UMKOW,hasPaperlessBilling,False
32298,5156-UMKOW,hasContractType,Month-to-month
32299,5156-UMKOW,hasStreamingMovies,False
32300,5156-UMKOW,hasStreamingTV,False
32301,5156-UMKOW,hasTechSupport,False
32302,5156-UMKOW,hasDeviceProtection,False
32303,5156-UMKOW,hasOnlineBackup,True
32304,5156-UMKOW,hasOnlineSecurity,False
32305,5156-UMKOW,hasInternetService,DSL
32306,5156-UMKOW,hasMultipleLines,No phone service
32307,5156-UMKOW,hasPhoneService,False
32308,5156-UMKOW,hasTenure,3
32309,5156-UMKOW,hasDependents,True
32310,5156-UMKOW,hasPartner,False
32311,5156-UMKOW,SeniorCitizen,False
32312,5156-UMKOW,hasLongitude,-121.223355
32313,5156-UMKOW,hasLatitude,35.746484
32314,5156-UMKOW,hasGender,Female
32315,8402-OOOHJ,hasZipCode,90620
32316,8402-OOOHJ,hasChurned,False
32317,8402-OOOHJ,totalCharges,835.15
32318,8402-OOOHJ,hasMonthlyCharges,20.65
32319,8402-OOOHJ,usesPaymentMethod,Mailed check
32320,8402-OOOHJ,hasPaperlessBilling,False
32321,8402-OOOHJ,hasContractType,Two year
32322,8402-OOOHJ,hasStreamingMovies,No internet service
32323,8402-OOOHJ,hasStreamingTV,No internet service
32324,8402-OOOHJ,hasTechSupport,No internet service
32325,8402-OOOHJ,hasDeviceProtection,No internet service
32326,8402-OOOHJ,hasOnlineBackup,No internet service
32327,8402-OOOHJ,hasOnlineSecurity,No internet service
32328,8402-OOOHJ,hasInternetService,False
32329,8402-OOOHJ,hasMultipleLines,False
32330,8402-OOOHJ,hasPhoneService,True
32331,8402-OOOHJ,hasTenure,41
32332,8402-OOOHJ,hasDependents,False
32333,8402-OOOHJ,hasPartner,False
32334,8402-OOOHJ,SeniorCitizen,False
32335,8402-OOOHJ,hasLongitude,-118.012204
32336,8402-OOOHJ,hasLatitude,33.845706
32337,8402-OOOHJ,hasGender,Female
32338,7096-ZNBZI,hasZipCode,91604
32339,7096-ZNBZI,hasChurned,False
32340,7096-ZNBZI,totalCharges,1914.5
32341,7096-ZNBZI,hasMonthlyCharges,26.45
32342,7096-ZNBZI,usesPaymentMethod,Credit card (automatic)
32343,7096-ZNBZI,hasPaperlessBilling,False
32344,7096-ZNBZI,hasContractType,Two year
32345,7096-ZNBZI,hasStreamingMovies,No internet service
32346,7096-ZNBZI,hasStreamingTV,No internet service
32347,7096-ZNBZI,hasTechSupport,No internet service
32348,7096-ZNBZI,hasDeviceProtection,No internet service
32349,7096-ZNBZI,hasOnlineBackup,No internet service
32350,7096-ZNBZI,hasOnlineSecurity,No internet service
32351,7096-ZNBZI,hasInternetService,False
32352,7096-ZNBZI,hasMultipleLines,True
32353,7096-ZNBZI,hasPhoneService,True
32354,7096-ZNBZI,hasTenure,72
32355,7096-ZNBZI,hasDependents,False
32356,7096-ZNBZI,hasPartner,True
32357,7096-ZNBZI,SeniorCitizen,False
32358,7096-ZNBZI,hasLongitude,-118.39275
32359,7096-ZNBZI,hasLatitude,34.139082
32360,7096-ZNBZI,hasGender,Female
32361,5859-HZYLF,hasZipCode,95133
32362,5859-HZYLF,hasChurned,False
32363,5859-HZYLF,totalCharges,515.75
32364,5859-HZYLF,hasMonthlyCharges,19.15
32365,5859-HZYLF,usesPaymentMethod,Credit card (automatic)
32366,5859-HZYLF,hasPaperlessBilling,True
32367,5859-HZYLF,hasContractType,Two year
32368,5859-HZYLF,hasStreamingMovies,No internet service
32369,5859-HZYLF,hasStreamingTV,No internet service
32370,5859-HZYLF,hasTechSupport,No internet service
32371,5859-HZYLF,hasDeviceProtection,No internet service
32372,5859-HZYLF,hasOnlineBackup,No internet service
32373,5859-HZYLF,hasOnlineSecurity,No internet service
32374,5859-HZYLF,hasInternetService,False
32375,5859-HZYLF,hasMultipleLines,False
32376,5859-HZYLF,hasPhoneService,True
32377,5859-HZYLF,hasTenure,26
32378,5859-HZYLF,hasDependents,True
32379,5859-HZYLF,hasPartner,True
32380,5859-HZYLF,SeniorCitizen,False
32381,5859-HZYLF,hasLongitude,-121.860349
32382,5859-HZYLF,hasLatitude,37.371862
32383,5859-HZYLF,hasGender,Male
32384,8190-ZTQFB,hasZipCode,96009
32385,8190-ZTQFB,hasChurned,False
32386,8190-ZTQFB,totalCharges,2075.1
32387,8190-ZTQFB,hasMonthlyCharges,51.35
32388,8190-ZTQFB,usesPaymentMethod,Electronic check
32389,8190-ZTQFB,hasPaperlessBilling,True
32390,8190-ZTQFB,hasContractType,One year
32391,8190-ZTQFB,hasStreamingMovies,True
32392,8190-ZTQFB,hasStreamingTV,True
32393,8190-ZTQFB,hasTechSupport,False
32394,8190-ZTQFB,hasDeviceProtection,True
32395,8190-ZTQFB,hasOnlineBackup,False
32396,8190-ZTQFB,hasOnlineSecurity,False
32397,8190-ZTQFB,hasInternetService,DSL
32398,8190-ZTQFB,hasMultipleLines,No phone service
32399,8190-ZTQFB,hasPhoneService,False
32400,8190-ZTQFB,hasTenure,41
32401,8190-ZTQFB,hasDependents,False
32402,8190-ZTQFB,hasPartner,False
32403,8190-ZTQFB,SeniorCitizen,False
32404,8190-ZTQFB,hasLongitude,-121.107929
32405,8190-ZTQFB,hasLatitude,41.083464
32406,8190-ZTQFB,hasGender,Male
32407,2495-TTHBQ,hasZipCode,92253
32408,2495-TTHBQ,hasChurned,False
32409,2495-TTHBQ,totalCharges,84.75
32410,2495-TTHBQ,hasMonthlyCharges,20.4
32411,2495-TTHBQ,usesPaymentMethod,Mailed check
32412,2495-TTHBQ,hasPaperlessBilling,True
32413,2495-TTHBQ,hasContractType,One year
32414,2495-TTHBQ,hasStreamingMovies,No internet service
32415,2495-TTHBQ,hasStreamingTV,No internet service
32416,2495-TTHBQ,hasTechSupport,No internet service
32417,2495-TTHBQ,hasDeviceProtection,No internet service
32418,2495-TTHBQ,hasOnlineBackup,No internet service
32419,2495-TTHBQ,hasOnlineSecurity,No internet service
32420,2495-TTHBQ,hasInternetService,False
32421,2495-TTHBQ,hasMultipleLines,False
32422,2495-TTHBQ,hasPhoneService,True
32423,2495-TTHBQ,hasTenure,4
32424,2495-TTHBQ,hasDependents,True
32425,2495-TTHBQ,hasPartner,False
32426,2495-TTHBQ,SeniorCitizen,False
32427,2495-TTHBQ,hasLongitude,-116.310571
32428,2495-TTHBQ,hasLatitude,33.695532
32429,2495-TTHBQ,hasGender,Female
32430,8480-PPONV,hasZipCode,95446
32431,8480-PPONV,hasChurned,False
32432,8480-PPONV,totalCharges,7159.05
32433,8480-PPONV,hasMonthlyCharges,115.55
32434,8480-PPONV,usesPaymentMethod,Bank transfer (automatic)
32435,8480-PPONV,hasPaperlessBilling,False
32436,8480-PPONV,hasContractType,Two year
32437,8480-PPONV,hasStreamingMovies,True
32438,8480-PPONV,hasStreamingTV,True
32439,8480-PPONV,hasTechSupport,True
32440,8480-PPONV,hasDeviceProtection,True
32441,8480-PPONV,hasOnlineBackup,True
32442,8480-PPONV,hasOnlineSecurity,True
32443,8480-PPONV,hasInternetService,Fiber optic
32444,8480-PPONV,hasMultipleLines,True
32445,8480-PPONV,hasPhoneService,True
32446,8480-PPONV,hasTenure,62
32447,8480-PPONV,hasDependents,True
32448,8480-PPONV,hasPartner,True
32449,8480-PPONV,SeniorCitizen,False
32450,8480-PPONV,hasLongitude,-123.013347
32451,8480-PPONV,hasLatitude,38.52576
32452,8480-PPONV,hasGender,Male
32453,7567-ECMCM,hasZipCode,94506
32454,7567-ECMCM,hasChurned,False
32455,7567-ECMCM,totalCharges,2001
32456,7567-ECMCM,hasMonthlyCharges,79.85
32457,7567-ECMCM,usesPaymentMethod,Credit card (automatic)
32458,7567-ECMCM,hasPaperlessBilling,True
32459,7567-ECMCM,hasContractType,Month-to-month
32460,7567-ECMCM,hasStreamingMovies,True
32461,7567-ECMCM,hasStreamingTV,False
32462,7567-ECMCM,hasTechSupport,False
32463,7567-ECMCM,hasDeviceProtection,False
32464,7567-ECMCM,hasOnlineBackup,False
32465,7567-ECMCM,hasOnlineSecurity,False
32466,7567-ECMCM,hasInternetService,Fiber optic
32467,7567-ECMCM,hasMultipleLines,False
32468,7567-ECMCM,hasPhoneService,True
32469,7567-ECMCM,hasTenure,24
32470,7567-ECMCM,hasDependents,False
32471,7567-ECMCM,hasPartner,False
32472,7567-ECMCM,SeniorCitizen,False
32473,7567-ECMCM,hasLongitude,-121.903253
32474,7567-ECMCM,hasLatitude,37.791481
32475,7567-ECMCM,hasGender,Male
32476,5605-IYGFG,hasZipCode,92276
32477,5605-IYGFG,hasChurned,False
32478,5605-IYGFG,totalCharges,515.45
32479,5605-IYGFG,hasMonthlyCharges,69.85
32480,5605-IYGFG,usesPaymentMethod,Bank transfer (automatic)
32481,5605-IYGFG,hasPaperlessBilling,True
32482,5605-IYGFG,hasContractType,Month-to-month
32483,5605-IYGFG,hasStreamingMovies,False
32484,5605-IYGFG,hasStreamingTV,False
