,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2106,15736008,644,France,Female,46,9,95441.27,1,True,False,108761.05,True
2107,15728669,584,Germany,Female,30,8,112013.81,1,True,False,177772.03,True
2108,15697441,485,France,Male,29,7,182123.79,1,True,False,116828.51,True
2109,15636624,805,Spain,Female,39,5,165272.13,1,True,False,14109.85,True
2110,15807923,716,Germany,Female,39,10,115301.31,1,True,False,43527.4,True
2111,15745844,642,Germany,Female,40,6,129502.49,2,False,True,86099.23,True
2112,15661629,522,Spain,Male,34,9,126436.29,1,True,False,174248.52,True
2113,15696674,643,Germany,Female,45,2,150842.93,1,False,True,2319.96,True
2114,15583456,745,Germany,Male,45,10,117231.63,3,True,True,122381.02,True
2115,15629677,687,Spain,Female,39,2,0.0,3,False,False,188150.6,True
2116,15573456,648,Spain,Male,46,9,127209.0,2,True,False,77405.95,True
2117,15684548,556,Spain,Male,38,8,0.0,2,False,False,417.41,True
2118,15646372,616,France,Female,66,1,135842.41,1,True,False,183840.51,True
2119,15578045,538,Spain,Female,49,9,141434.04,1,False,False,173779.25,True
2120,15801559,693,Germany,Female,41,9,181461.48,3,True,True,187929.43,True
2121,15720559,487,Germany,Female,61,5,110368.03,1,False,False,11384.45,True
2122,15810418,756,Germany,Female,60,3,115924.89,1,True,False,93524.19,True
2123,15674551,535,Germany,Male,40,7,111756.5,1,True,False,8128.32,True
2124,15806467,568,Germany,Male,40,1,99282.63,1,False,False,134600.94,True
2125,15597602,619,Germany,Male,57,3,137946.39,1,True,True,72467.99,True
2126,15595039,545,Germany,Female,37,8,114754.08,1,True,False,136050.44,True
2127,15787470,553,Spain,Male,47,3,116528.15,1,False,False,145704.19,True
2128,15694860,675,France,Female,38,6,68065.8,1,False,False,138777.0,True
2129,15707362,514,Germany,Male,43,1,95556.31,1,False,True,199273.98,True
2130,15773792,662,France,Female,32,4,133950.37,1,True,True,48725.68,True
2131,15593782,816,Germany,Female,38,5,130878.75,3,True,False,71905.77,True
2132,15683625,703,France,Male,37,1,149762.08,1,True,False,20629.4,True
2133,15591986,621,Germany,Male,46,6,141078.37,1,False,False,34580.8,True
2134,15676519,615,Spain,Male,61,9,0.0,2,True,False,150227.85,True
2135,15613772,542,France,Male,39,3,135096.77,1,True,True,14353.43,True
2136,15725679,531,France,Female,47,6,0.0,1,False,False,194998.34,True
2137,15585865,673,France,Female,38,2,170061.92,2,False,False,134901.34,True
2138,15677020,570,France,Female,58,8,0.0,1,False,True,116503.92,True
2139,15714485,774,France,Male,60,5,85891.55,1,True,False,74135.48,True
2140,15682048,605,France,Female,51,3,136188.78,1,True,True,67110.59,True
2141,15752081,468,France,Female,56,10,0.0,3,False,True,62256.87,True
2142,15775912,698,France,Male,48,4,101238.24,2,False,True,177815.87,True
2143,15671256,850,France,Female,35,1,211774.31,1,True,False,188574.12,True
2144,15653849,572,Germany,Female,48,3,152827.99,1,True,False,38411.79,True
2145,15776780,608,France,Male,59,1,0.0,1,True,False,70649.64,True
2146,15794142,564,Germany,Female,62,5,114931.35,3,False,True,18260.98,True
2147,15762729,745,Germany,Female,28,1,111071.36,1,True,False,73275.96,True
2148,15705953,721,Spain,Male,51,0,169312.13,1,True,False,109078.35,True
2149,15802593,504,France,Female,49,7,0.0,3,False,True,87822.14,True
2150,15657284,674,Germany,Male,47,6,106901.94,1,True,True,2079.2,True
2151,15775318,590,Spain,Female,51,3,154962.99,3,False,True,191932.27,True
2152,15634844,598,Germany,Male,41,3,91536.93,1,True,False,191468.78,True
2153,15665956,509,France,Female,46,1,0.0,1,True,False,71244.59,True
2154,15651674,438,Spain,Female,54,2,0.0,1,False,False,191763.07,True
2155,15730076,651,France,Male,45,1,0.0,1,True,False,67740.08,True
2156,15607312,648,Spain,Female,49,10,0.0,2,True,True,159835.78,True
2157,15737741,607,Spain,Female,33,2,108431.87,2,False,True,109291.39,True
2158,15803689,647,Germany,Female,51,1,119741.77,2,False,False,54954.51,True
2159,15718057,760,France,Female,51,2,100946.71,1,False,False,179614.8,True
2160,15722010,621,Spain,Male,53,9,170491.84,1,True,False,35588.07,True
2161,15591047,519,Spain,Female,47,6,157296.02,2,False,False,147278.43,True
2162,15788291,713,Germany,Female,38,7,144606.22,1,True,True,56594.36,True
2163,15637476,683,Germany,Female,57,5,162448.69,1,False,False,9221.78,True
2164,15683503,601,France,Female,43,8,0.0,3,False,True,110916.15,True
2165,15592387,566,France,Male,30,5,0.0,1,True,False,54926.51,True
2166,15745295,727,Spain,Female,31,0,0.0,1,True,False,121751.04,True
2167,15766575,612,Germany,Female,62,8,140745.33,1,True,False,193437.89,True
2168,15712403,589,France,Female,61,1,0.0,1,True,False,61108.56,True
2169,15811762,583,Germany,Female,54,6,115988.86,1,True,False,57553.98,True
2170,15738181,850,France,Male,31,6,67996.23,2,False,False,50129.87,True
2171,15784844,752,Spain,Male,48,5,116060.08,1,True,False,156618.38,True
2172,15640078,660,Germany,Female,39,5,135134.99,1,True,False,173683.0,True
2173,15698786,819,France,Female,39,9,133102.92,1,True,False,27046.46,True
2174,15569807,673,France,Female,34,8,42157.08,1,True,False,20598.59,True
2175,15664610,459,Germany,Male,48,4,133994.52,1,True,True,19287.06,True
2176,15715142,739,Germany,Male,45,7,102703.62,1,False,True,147802.94,True
2177,15600337,661,Spain,Male,42,2,178820.91,1,False,False,29358.57,True
2178,15579334,769,Germany,Female,45,5,126674.81,1,True,False,124118.71,True
2179,15802741,625,France,Female,51,7,136294.97,1,True,False,38867.46,True
2180,15727299,445,Spain,Male,62,1,64119.38,1,True,True,76569.64,True
2181,15620204,543,Germany,Female,57,1,106138.33,2,True,True,120657.32,True
2182,15580148,750,Germany,Male,40,5,168286.81,3,True,False,20451.99,True
2183,15807609,650,Spain,Female,25,3,86605.5,3,True,False,16649.31,True
2184,15721658,672,Spain,Female,56,2,209767.31,2,True,True,150694.42,True
2185,15578761,459,Spain,Female,42,6,129634.25,2,True,True,177683.02,True
2186,15612525,499,France,Female,57,1,0.0,1,False,False,131372.38,True
2187,15744607,738,Germany,Male,43,9,121152.05,2,True,False,64166.7,True
2188,15612966,545,Germany,Female,60,7,128981.07,1,False,True,176924.21,True
2189,15641675,611,France,Female,49,2,88915.37,3,False,False,161435.02,True
2190,15582741,693,France,Female,35,5,124151.09,1,True,False,88705.14,True
2191,15637876,663,Germany,Female,36,6,77253.5,1,False,False,35817.97,True
2192,15672056,710,Germany,Male,43,2,140080.32,3,True,True,157908.19,True
2193,15677921,720,Germany,Male,60,9,115920.62,2,False,False,157552.08,True
2194,15685329,531,France,Female,63,1,114715.71,1,False,True,24506.95,True
2195,15584091,742,Germany,Female,36,2,129748.54,2,False,False,47271.61,True
2196,15789158,636,Germany,Male,49,6,113599.74,2,True,False,158887.09,True
2197,15712551,622,Germany,Female,58,7,116922.25,1,True,False,120415.61,True
2198,15628936,692,Spain,Male,28,9,118945.09,1,False,False,16064.25,True
2199,15571221,747,Germany,Male,58,7,116313.57,1,True,True,190696.35,True
2200,15756026,790,Spain,Female,46,9,0.0,1,False,False,14679.81,True
2201,15775306,421,Germany,Male,28,8,122384.22,3,True,True,89017.38,True
2202,15806438,580,Germany,Female,42,2,123331.36,1,False,False,103516.08,True
2203,15757811,732,Spain,Female,69,9,137453.43,1,False,True,110932.24,True
2204,15585888,553,Spain,Female,48,3,0.0,1,False,True,30730.95,True
2205,15707567,732,Germany,Male,50,6,145338.76,1,False,False,91936.1,True
2206,15672012,773,Spain,Female,41,5,0.0,1,True,False,28266.9,True
2207,15794048,667,Germany,Female,48,1,97133.92,2,False,False,113316.77,True
2208,15693864,567,Germany,Female,49,5,134956.02,1,True,False,93953.84,True
2209,15809087,598,France,Male,64,1,0.0,2,True,False,195635.3,True
2210,15807663,667,France,Male,43,8,190227.46,1,True,False,97508.04,True
2211,15809100,548,France,Female,32,2,172448.77,1,True,False,188083.77,True
2212,15756804,636,France,Female,48,1,170833.46,1,True,False,110510.28,True
2213,15646810,603,Germany,Male,44,6,108122.39,2,True,False,108488.33,True
2214,15692750,629,Germany,Female,45,7,129818.39,3,True,False,9217.55,True
2215,15585362,749,France,Female,60,6,0.0,1,True,False,17978.68,True
2216,15571928,679,France,Female,43,4,0.0,3,True,False,115136.51,True
2217,15743007,643,France,Female,45,4,45144.43,1,True,False,60917.24,True
2218,15772781,703,France,Female,51,3,0.0,3,True,True,77294.56,True
2219,15669987,728,Germany,Female,35,8,125884.95,2,True,False,54359.02,True
2220,15654700,523,France,Female,40,2,102967.41,1,True,False,128702.1,True
2221,15642041,727,Germany,Male,40,1,93051.64,2,True,False,71865.31,True
2222,15794580,599,France,Male,58,4,0.0,1,False,False,176407.15,True
2223,15675964,672,France,Female,45,9,0.0,1,True,True,92027.69,True
2224,15724848,516,France,Female,46,1,104947.72,1,True,False,115789.25,True
2225,15792328,475,France,Male,39,6,0.0,1,True,True,56999.9,True
2226,15743411,609,Spain,Male,61,1,0.0,1,True,False,22447.85,True
2227,15753337,555,France,Male,51,5,0.0,3,True,False,189122.89,True
2228,15737795,512,Spain,Male,36,1,0.0,1,False,True,135482.26,True
2229,15613630,775,France,Male,52,8,109922.61,1,True,True,96823.32,True
2230,15804586,376,France,Female,46,6,0.0,1,True,False,157333.69,True
2231,15745324,599,Spain,Female,39,4,0.0,1,True,False,194273.2,True
2232,15741336,715,France,Female,38,5,118590.41,1,True,True,5684.17,True
2233,15620981,684,France,Female,48,3,73309.38,1,False,False,21228.34,True
2234,15660429,665,Spain,Female,42,2,156371.61,2,False,True,156774.94,True
2235,15731815,529,Spain,Male,63,4,96134.11,3,True,False,108732.96,True
2236,15580956,683,Germany,Female,43,4,115888.04,1,True,True,117349.19,True
2237,15570060,586,France,Female,43,8,132558.26,1,True,False,67046.83,True
2238,15807008,614,Germany,Female,35,6,128100.28,1,False,False,69454.24,True
2239,15613749,569,Spain,Male,34,0,151839.26,1,True,False,102299.81,True
2240,15681206,722,France,Female,49,3,168197.66,1,True,False,140765.57,True
2241,15701301,646,France,Female,42,3,175159.9,2,False,False,67124.48,True
2242,15701602,521,Germany,Male,52,5,116497.31,3,False,False,53793.1,True
2243,15569050,444,France,Male,45,6,0.0,1,True,False,130009.85,True
2244,15799811,724,France,Male,40,10,0.0,1,True,False,127847.25,True
2245,15686936,676,France,Female,37,5,89634.69,1,True,True,169583.18,True
2246,15602010,850,Germany,Female,45,5,103909.86,1,True,False,60083.11,True
2247,15654673,625,France,Male,49,6,173434.9,1,True,False,165580.93,True
2248,15593969,630,Spain,Female,39,7,135483.17,1,True,False,140881.2,True
2249,15644200,807,Spain,Female,42,1,0.0,1,True,False,16500.66,True
2250,15793949,726,France,Female,48,4,0.0,1,True,False,114020.06,True
2251,15705860,631,Germany,Male,40,3,107949.45,1,True,False,52449.62,True
2252,15706534,581,France,Female,47,1,122949.14,1,False,False,180251.68,True
2253,15631189,613,Germany,Male,38,9,67111.65,1,True,False,78566.64,True
2254,15692744,512,France,Male,36,4,152169.12,2,False,False,38629.3,True
2255,15688963,731,France,Female,52,10,0.0,1,True,True,24998.75,True
2256,15680303,594,France,Male,57,6,0.0,1,True,False,19376.56,True
2257,15628674,844,France,Male,40,7,113348.14,1,True,False,31904.31,True
2258,15648075,686,Germany,Female,47,5,170935.94,1,True,False,173179.79,True
2259,15663438,688,Spain,Male,36,0,89772.3,1,True,False,177383.68,True
2260,15646513,803,France,Male,42,5,0.0,1,True,False,196466.83,True
2261,15708063,712,France,Male,36,2,100749.5,3,False,False,70758.37,True
2262,15585198,715,France,Male,41,4,94267.9,1,False,True,152821.12,True
2263,15689081,692,France,Male,29,4,0.0,1,True,False,76755.99,True
2264,15813168,756,Germany,Female,39,3,100717.85,3,True,True,73406.04,True
2265,15660316,420,Germany,Female,34,1,135549.9,1,False,False,149471.13,True
2266,15592229,713,France,Female,52,0,185891.54,1,True,True,46369.57,True
2267,15798424,833,Germany,Male,59,1,130854.59,1,True,True,30722.52,True
2268,15648800,731,Germany,Female,21,8,132312.06,1,True,False,106663.46,True
2269,15626147,608,France,Female,62,8,144976.5,1,False,False,175836.03,True
2270,15592583,731,France,Female,47,1,115414.19,3,False,False,191734.67,True
2271,15789955,698,Germany,Male,56,1,112414.81,2,False,False,93982.02,True
2272,15596800,779,Germany,Male,33,1,158456.76,1,True,True,197000.92,True
2273,15627305,606,Spain,Male,35,7,0.0,1,True,False,106837.06,True
2274,15685309,669,France,Female,35,7,0.0,1,True,True,49108.23,True
2275,15566251,618,France,Female,37,5,96652.86,1,True,False,98686.4,True
2276,15694821,765,Germany,Male,43,4,148962.76,1,False,True,173878.87,True
2277,15669899,755,Germany,Female,45,7,135643.0,1,False,False,143619.52,True
2278,15690007,434,Germany,Female,58,9,125801.03,2,True,False,60891.8,True
2279,15719348,513,France,Male,35,8,0.0,1,True,False,76640.29,True
2280,15781802,755,France,Male,41,6,104817.41,1,True,False,126013.58,True
2281,15640454,693,Germany,Male,40,0,120711.73,1,False,False,27345.18,True
2282,15588670,705,Spain,Female,40,5,203715.15,1,True,False,179978.68,True
2283,15782454,552,France,Male,49,4,0.0,1,True,True,190296.76,True
2284,15755638,673,France,Female,43,5,168069.73,1,True,True,146992.24,True
2285,15719302,765,France,Female,50,9,126547.8,1,True,True,79579.94,True
2286,15791279,701,France,Male,40,5,169742.64,1,True,True,153537.55,True
2287,15589572,785,Spain,Female,61,4,129855.72,2,True,False,170214.82,True
2288,15779947,363,Spain,Female,28,6,146098.43,3,True,False,100615.14,True
2289,15651052,399,Germany,Male,46,2,127655.22,1,True,False,139994.68,True
2290,15658969,711,France,Male,51,7,0.0,3,True,False,38409.79,True
2291,15813590,610,Spain,Male,42,6,0.0,2,True,False,158302.59,True
2292,15674148,579,Spain,Male,33,6,0.0,1,True,False,94993.04,True
2293,15625080,745,Spain,Female,54,8,0.0,1,True,False,173912.29,True
2294,15730038,706,France,Female,23,5,0.0,1,False,False,164128.41,True
2295,15812272,693,Germany,Male,44,5,124601.58,2,True,True,46998.13,True
2296,15607537,587,Germany,Male,46,9,107850.82,1,True,False,139431.0,True
2297,15658052,626,France,Female,44,10,81553.93,1,True,False,20063.63,True
2298,15814930,588,Germany,Female,40,10,125534.51,1,True,False,121504.18,True
2299,15610383,628,France,Female,46,1,46870.43,4,True,False,31272.14,True
2300,15743532,704,Germany,Male,27,5,147004.34,1,True,False,64381.33,True
2301,15662291,534,France,Female,55,8,116973.26,3,True,False,122066.5,True
2302,15612064,474,France,Male,33,5,0.0,2,True,False,181945.52,True
2303,15690182,635,Germany,Male,37,5,113488.68,1,True,False,95611.74,True
2304,15779182,790,Spain,Male,46,8,182364.53,1,False,False,139266.48,True
2305,15688880,672,Germany,Male,40,10,102980.44,1,True,False,1285.81,True
2306,15683930,593,Germany,Female,32,9,134096.53,2,True,False,53931.05,True
2307,15800434,811,Germany,Male,52,10,76915.4,1,False,False,146359.81,True
2308,15709117,823,Spain,Female,46,3,81576.75,1,True,True,28370.95,True
2309,15596181,542,France,Male,38,8,65942.26,1,True,True,68093.23,True
2310,15644833,675,France,Male,54,2,0.0,1,True,False,149583.67,True
2311,15720702,789,France,Male,37,3,0.0,1,True,False,121883.87,True
2312,15665077,598,France,Female,43,5,0.0,3,True,True,100722.72,True
2313,15629244,635,Spain,Male,50,7,159453.64,2,False,False,54560.79,True
2314,15574331,593,Germany,Female,62,3,118233.81,1,False,True,24765.53,True
2315,15645572,743,France,Female,40,6,0.0,1,True,False,28280.8,True
2316,15576683,568,Spain,Female,43,9,0.0,1,True,False,125870.79,True
2317,15645511,727,Spain,Male,43,2,97403.18,1,True,True,107415.02,True
2318,15609824,794,France,Female,41,7,176845.41,3,True,False,166526.26,True
2319,15691104,460,Germany,Female,40,6,119507.58,2,True,False,91560.63,True
2320,15635435,648,France,Female,54,9,120633.42,1,False,False,5924.38,True
2321,15596552,535,Germany,Male,48,5,134542.73,1,True,True,58203.67,True
2322,15683403,611,Spain,Male,52,7,0.0,1,False,True,73585.18,True
2323,15689514,625,France,Male,43,8,201696.07,1,True,False,133020.9,True
2324,15627232,608,Germany,Male,44,7,114203.47,1,True,True,77830.36,True
2325,15722902,652,Germany,Male,50,8,125437.64,1,True,True,17160.94,True
2326,15771942,528,Germany,Female,46,9,135555.66,1,True,False,133146.03,True
2327,15587233,457,France,Male,41,8,73700.12,3,True,True,185750.02,True
2328,15714466,846,France,Female,41,5,0.0,3,True,False,3440.47,True
2329,15690647,582,Spain,Female,46,8,67563.31,1,True,False,44506.09,True
2330,15775295,630,France,Female,40,0,118633.08,1,False,True,60032.46,True
2331,15684196,627,France,Female,55,2,159441.27,1,True,False,100686.11,True
2332,15787835,775,Germany,Female,38,4,125212.65,2,True,True,15795.88,True
2333,15748797,636,Spain,Female,33,0,0.0,1,True,False,92277.47,True
2334,15754796,487,Germany,Female,46,4,135070.58,2,True,True,44244.49,True
2335,15628947,693,France,Female,38,3,0.0,2,False,False,78133.48,True
2336,15797276,662,Spain,Female,41,4,90350.77,1,True,False,75884.65,True
2337,15612494,359,France,Female,44,6,128747.69,1,True,False,146955.71,True
2338,15710164,523,France,Female,73,7,0.0,2,False,False,130883.9,True
2339,15596671,603,Spain,Female,42,8,91611.12,1,False,False,144675.3,True
2340,15799966,792,Germany,Female,59,9,101609.77,1,False,False,161479.19,True
2341,15574068,504,Germany,Male,56,9,104217.3,1,False,False,55857.48,True
2342,15796334,558,Germany,Male,39,10,144757.02,1,True,False,22878.16,True
2343,15598751,556,France,Female,43,6,0.0,3,False,False,125154.57,True
2344,15697311,697,Spain,Male,56,5,110802.03,1,True,True,50230.31,True
2345,15585367,555,Germany,Female,46,4,120392.99,1,True,False,177719.88,True
2346,15676242,632,Spain,Male,31,3,136556.44,1,True,False,82152.83,True
2347,15774882,687,France,Female,35,3,99587.43,1,True,True,1713.1,True
2348,15608653,521,Spain,Female,34,7,70731.07,1,True,True,20243.97,True
2349,15571778,817,France,Female,55,10,117561.49,1,True,False,95941.55,True
2350,15566211,616,Germany,Female,41,1,103560.57,1,True,False,236.45,True
2351,15814846,691,France,Male,52,3,0.0,1,True,False,175843.68,True
2352,15670374,819,Germany,Female,49,1,120656.86,4,False,False,166164.3,True
2353,15630725,649,France,Female,45,5,92786.66,1,True,False,173365.9,True
2354,15700212,475,France,Female,46,10,0.0,2,False,False,122953.0,True
2355,15716491,710,Spain,Female,51,4,93656.95,1,False,True,141400.51,True
2356,15625824,596,Spain,Male,30,6,121345.88,4,True,False,41921.75,True
2357,15634891,504,Germany,Female,43,7,102365.49,1,True,False,194690.77,True
2358,15744517,735,Spain,Male,50,9,0.0,1,False,False,166677.35,True
2359,15590146,630,France,Male,50,1,81947.76,1,False,True,63606.22,True
2360,15762277,710,France,Male,47,5,158623.14,1,False,False,83499.89,True
2361,15798975,606,Germany,Male,48,4,132403.56,1,False,False,36091.91,True
2362,15738267,544,France,Female,64,3,124043.8,1,True,True,111402.97,True
2363,15786800,723,Germany,Male,52,5,131694.97,1,False,True,92873.5,True
2364,15782736,573,Germany,Female,47,4,152522.47,1,False,True,164038.07,True
2365,15584364,652,France,Male,48,4,59486.31,1,True,False,163944.18,True
2366,15709994,658,France,Female,40,7,140596.95,1,False,True,135459.02,True
2367,15706815,515,Germany,Male,37,2,90432.92,1,True,True,188366.04,True
2368,15600991,694,Germany,Male,31,6,109052.59,2,True,True,19448.93,True
2369,15683124,713,France,Male,53,6,115029.4,1,False,False,191521.32,True
2370,15670823,651,Germany,Female,42,1,116646.76,1,True,False,44731.8,True
2371,15607133,717,Spain,Female,49,1,110864.38,2,True,True,124532.9,True
2372,15725141,716,France,Female,44,3,109528.28,1,True,False,27341.63,True
2373,15730394,709,France,Female,43,8,0.0,2,False,False,168035.62,True
2374,15647842,601,Germany,Female,48,8,120782.7,1,True,False,63940.68,True
2375,15751158,571,France,Female,42,4,108825.34,3,True,False,55558.51,True
2376,15781553,760,Germany,Female,49,9,91502.99,1,True,False,117232.9,True
2377,15649121,665,France,Male,52,3,0.0,1,True,False,116137.01,True
2378,15777797,689,Spain,Male,38,5,75075.14,1,True,True,8651.92,True
2379,15588248,617,France,Female,28,0,0.0,2,True,True,7597.83,True
2380,15595303,736,Germany,Male,46,5,130812.91,1,True,True,77981.54,True
2381,15634950,657,Germany,Male,57,8,107174.58,1,True,True,126369.55,True
2382,15685372,350,Spain,Male,54,1,152677.48,1,True,True,191973.49,True
2383,15651533,570,Germany,Female,50,5,129293.74,1,True,False,177805.44,True
2384,15585067,634,Spain,Male,31,9,108632.48,1,True,True,179485.96,True
2385,15633233,500,France,Male,56,1,100374.58,1,True,False,118490.8,True
2386,15752342,704,Germany,Female,54,6,133656.91,3,True,False,145071.33,True
2387,15663441,700,Germany,Female,40,4,148571.07,1,True,False,189826.96,True
2388,15579706,611,France,Female,46,5,0.0,1,True,False,77677.14,True
2389,15716994,559,Spain,Male,24,3,114739.92,1,True,False,85891.02,True
2390,15675896,680,Germany,Female,42,7,105722.69,1,True,True,90558.24,True
2391,15658057,812,Spain,Female,44,8,0.0,3,True,False,66926.83,True
2392,15713826,613,Germany,Female,20,0,117356.19,1,False,False,113557.7,True
2393,15700854,595,Spain,Male,35,8,0.0,1,True,False,100015.79,True
2394,15605279,792,France,Male,50,9,0.0,4,True,True,194700.81,True
2395,15684269,707,Spain,Female,35,3,56674.48,1,True,False,17987.4,True
2396,15578603,584,Germany,Female,54,1,77354.37,1,False,False,138192.98,True
2397,15765694,584,Spain,Female,59,1,0.0,1,False,True,130260.11,True
2398,15568963,674,Germany,Male,34,2,152797.9,1,True,False,175709.4,True
2399,15703820,552,France,Male,42,9,133701.07,2,True,False,101069.71,True
2400,15778410,533,Spain,Female,52,7,0.0,1,False,True,194113.99,True
2401,15704763,523,Germany,Female,39,1,143903.11,1,True,True,118711.75,True
2402,15701121,521,France,Male,38,5,110641.18,1,False,True,136507.69,True
2403,15796313,662,France,Female,36,4,166909.2,2,True,False,138871.12,True
2404,15689980,725,Spain,Female,36,4,118520.26,1,False,False,131173.9,True
2405,15642002,554,France,Female,35,6,117707.18,2,False,False,95277.15,True
2406,15603846,711,Spain,Male,37,2,0.0,2,True,False,83978.86,True
2407,15753549,669,France,Male,25,1,157848.53,1,False,False,37543.93,True
2408,15764170,647,Germany,Male,44,4,93960.35,1,True,False,36579.53,True
2409,15610446,714,France,Female,51,4,88308.87,3,False,False,5862.53,True
2410,15605037,818,France,Female,49,2,0.0,1,False,True,192298.84,True
2411,15711219,788,Germany,Female,57,8,93716.72,1,True,True,180150.49,True
2412,15678727,770,Germany,Male,45,4,110765.68,1,True,False,26163.74,True
2413,15740104,425,Spain,Female,22,7,169649.73,2,False,True,136365.0,True
2414,15605275,725,Germany,Male,45,8,116917.07,1,False,False,173464.43,True
2415,15804394,663,Germany,Male,32,8,130627.66,1,True,False,47161.25,True
2416,15619343,561,France,Male,56,7,152759.0,2,True,False,133167.11,True
2417,15758813,350,Germany,Male,39,0,109733.2,2,False,False,123602.11,True
2418,15589076,737,France,Male,36,9,0.0,1,False,True,188670.9,True
2419,15758845,590,Spain,Female,37,0,64345.21,1,False,True,61759.33,True
2420,15711455,740,Germany,Female,36,4,109044.6,1,False,False,94554.74,True
2421,15570601,785,France,Female,47,9,122031.55,1,True,True,33823.5,True
2422,15690925,527,Spain,Female,29,2,27755.97,1,True,False,97468.44,True
2423,15726494,481,France,Male,44,9,175303.06,1,True,False,65500.53,True
2424,15664754,640,Germany,Male,39,9,131607.28,4,False,True,6981.43,True
2425,15643630,770,Spain,Male,55,9,63127.41,2,True,False,185211.28,True
2426,15629078,850,Germany,Female,45,5,127258.79,1,True,True,192744.23,True
2427,15576644,687,Germany,Female,29,4,78939.15,1,True,False,122134.56,True
2428,15812198,543,Germany,Male,48,1,100900.5,1,False,False,33310.72,True
2429,15699772,428,Germany,Female,40,3,129248.11,2,True,False,72876.43,True
2430,15739858,618,France,Male,56,7,0.0,1,True,True,142400.27,True
2431,15638355,658,France,Female,35,5,126397.66,1,False,False,156361.58,True
2432,15805637,625,France,Male,36,9,108546.16,3,True,False,133807.77,True
2433,15629575,717,France,Male,36,2,148061.89,1,True,False,179128.69,True
2434,15716609,484,Germany,Male,54,3,134388.11,1,False,False,49954.79,True
2435,15652693,573,France,Female,26,4,129109.02,1,False,False,149814.68,True
2436,15659651,531,Germany,Female,31,7,117052.82,1,True,False,118508.09,True
2437,15607347,734,France,Male,22,5,130056.23,1,False,False,121894.31,True
2438,15615456,680,France,Female,37,10,123806.28,1,True,False,81776.84,True
2439,15589793,604,France,Male,53,8,144453.75,1,True,False,190998.96,True
2440,15779176,565,Germany,Female,58,3,108888.24,3,False,True,135875.51,True
2441,15605286,565,France,Male,55,4,118803.35,2,True,True,128124.7,True
2442,15674922,710,France,Male,54,6,171137.62,1,True,True,167023.95,True
2443,15692416,358,Spain,Female,52,8,143542.36,3,True,False,141959.11,True
2444,15738318,800,France,Female,40,5,97764.41,1,True,False,98640.15,True
2445,15772243,612,France,Female,33,9,0.0,1,False,False,142797.5,True
2446,15585901,717,Spain,Male,35,1,0.0,3,False,False,174770.14,True
2447,15627876,719,Spain,Female,47,9,116393.59,1,True,False,63051.32,True
2448,15758606,738,France,Male,54,4,0.0,1,False,True,55725.04,True
2449,15657107,563,Spain,Female,46,8,106171.68,1,True,False,163145.5,True
2450,15787189,824,Germany,Male,60,8,134250.17,3,False,False,153046.16,True
2451,15666055,705,France,Female,49,7,0.0,1,True,False,63405.2,True
2452,15755678,534,France,Male,62,2,0.0,2,False,False,42763.12,True
2453,15725835,785,Germany,Female,32,3,124493.03,2,False,True,52583.79,True
2454,15727384,705,Germany,Female,43,10,146547.78,1,False,True,10072.55,True
2455,15732917,729,Germany,Male,46,5,117837.43,1,True,False,104016.61,True
2456,15633043,545,Spain,Female,39,6,0.0,1,False,False,38410.74,True
2457,15606613,655,France,Female,59,7,0.0,1,True,False,88958.49,True
2458,15658716,667,Germany,Female,37,5,92171.35,3,True,False,178106.34,True
2459,15678146,668,Spain,Female,24,7,173962.32,1,False,False,106457.11,True
2460,15710743,621,France,Male,47,0,0.0,1,True,True,133831.37,True
2461,15723008,720,France,Female,45,1,102882.4,2,True,True,35633.15,True
2462,15797160,492,France,Female,49,8,0.0,1,True,True,182865.09,True
2463,15610686,850,France,Male,63,8,169832.57,1,False,False,184107.26,True
2464,15577078,539,Spain,Male,38,6,0.0,1,True,True,152880.07,True
2465,15571305,588,Germany,Female,35,1,103060.63,1,True,False,179866.01,True
2466,15629338,658,Spain,Female,31,2,36566.96,1,True,False,103644.98,True
2467,15750684,719,France,Female,42,4,0.0,1,True,False,28465.86,True
2468,15805303,661,Germany,Male,44,1,141136.62,1,True,False,189742.78,True
2469,15780254,654,France,Male,40,6,0.0,1,False,False,183872.88,True
2470,15815626,640,France,Male,63,2,68432.45,2,True,True,112503.24,True
2471,15813412,721,France,Female,55,3,44020.89,1,True,False,65864.4,True
2472,15668669,423,France,Female,36,5,97665.61,1,True,False,118372.55,True
2473,15687658,716,France,Female,52,7,65971.61,2,True,False,14608.0,True
2474,15757408,655,Spain,Male,38,3,250898.09,3,False,True,81054.0,True
2475,15769216,601,France,Female,43,2,0.0,1,True,False,49713.87,True
2476,15659931,637,Germany,Female,55,1,123378.2,1,True,False,81431.99,True
2477,15795990,722,Germany,Female,48,10,138311.76,1,True,True,3472.63,True
2478,15718893,404,Germany,Female,54,4,125456.07,1,True,False,83715.66,True
2479,15774857,460,France,Female,27,7,0.0,2,True,False,156150.08,True
2480,15651554,618,Germany,Female,54,4,118449.21,1,True,True,133573.29,True
2481,15603851,704,France,Male,32,7,127785.17,4,False,False,184464.7,True
2482,15599722,609,Spain,Female,43,6,86053.52,2,True,True,113276.46,True
