,CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value
1700,7670-ZBPOQ,Denair,95316,37.524721,-120.757977,Female,False,True,False,58,True,True,DSL,True,False,False,True,False,False,One year,True,Bank transfer (automatic),61.05,3478.75,False
1701,2040-LDIWQ,Woodland Hills,91367,34.178068,-118.615714,Male,False,True,False,65,True,True,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),84.2,5324.5,False
1702,9501-UKKNL,Diamond Bar,91765,33.992416,-117.807874,Male,False,False,False,59,False,No phone service,DSL,False,False,False,True,True,True,Month-to-month,True,Electronic check,51.7,3005.8,False
1703,9621-OUPYD,Lancaster,93536,34.741406,-118.38111,Female,False,True,False,25,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),20.2,507.9,False
1704,1353-GHZOS,San Diego,92115,32.762506,-117.07245,Male,False,True,False,22,True,False,DSL,True,False,False,False,True,False,One year,True,Bank transfer (automatic),59.75,1374.35,False
1705,2829-HYVZP,Fairfax,94930,37.971751,-122.611873,Male,False,False,False,29,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.8,572.2,False
1706,4495-LHSSK,Camp Nelson,93208,36.057458,-118.591951,Female,False,False,True,18,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,57.65,992.7,False
1707,7426-RHZGU,Oakland,94603,37.739113,-122.175602,Male,False,False,False,9,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Bank transfer (automatic),95.9,827.45,False
1708,2267-WTPYD,Granada Hills,91344,34.291273,-118.505104,Female,True,True,False,57,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,False,Credit card (automatic),94.0,5438.95,False
1709,5816-JMLGY,Red Bluff,96080,40.186772,-122.388361,Female,False,True,False,70,True,False,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),80.4,5717.85,False
1710,1635-HDGFT,Manton,96059,40.426679,-121.850421,Female,False,False,True,19,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.5,398.55,False
1711,6791-YBNAK,Manteca,95337,37.750822,-121.238423,Male,False,True,True,18,False,No phone service,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),25.55,467.85,False
1712,9668-PUGNU,Big Sur,93920,36.092975,-121.549826,Male,False,True,False,71,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Electronic check,24.5,1816.2,False
1713,0980-FEXWF,Fiddletown,95629,38.513484,-120.704613,Male,False,True,True,26,True,False,DSL,False,False,True,False,False,False,One year,False,Mailed check,50.35,1285.8,False
1714,9779-DPNEJ,Nipton,92364,35.478736,-115.516984,Female,False,True,True,22,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.15,1790.65,False
1715,5056-FIMPT,Sacramento,95824,38.517295,-121.439819,Female,False,False,True,43,True,False,Fiber optic,True,True,False,True,True,True,One year,True,Credit card (automatic),106.0,4532.3,False
1716,4686-UXDML,Cutler,93615,36.497895,-119.285484,Female,False,False,False,21,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Credit card (automatic),99.85,1992.55,False
1717,5451-MHQOF,Los Angeles,90031,34.085807,-118.206617,Male,False,True,False,56,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,24.45,1431.65,False
1718,5624-RYAMH,Citrus Heights,95610,38.69508,-121.271616,Female,False,False,False,9,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,19.5,178.85,False
1719,9975-SKRNR,Sierraville,96126,39.559709,-120.345639,Male,False,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,18.9,18.9,False
1720,4369-NYSCF,Oakland,94606,37.792489,-122.244314,Male,False,False,False,56,True,False,DSL,False,True,False,True,True,True,One year,True,Bank transfer (automatic),75.75,4284.65,False
1721,9840-EFJQB,Sylmar,91342,34.321621,-118.399841,Female,False,False,False,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,74.35,74.35,False
1722,7693-QPEFS,Davenport,95017,37.114335,-122.237162,Male,True,False,False,52,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),72.95,3829.75,False
1723,5472-CVMDX,Bolinas,94924,37.943087,-122.72379,Female,False,False,False,68,False,No phone service,DSL,True,False,True,True,False,False,Two year,False,Mailed check,38.9,2719.2,False
1724,0557-ASKVU,Beverly Hills,90210,34.099891,-118.414338,Female,False,True,False,18,True,False,DSL,False,False,True,True,False,False,One year,True,Credit card (automatic),54.4,957.1,False
1725,9531-NSBMR,Mendocino,95460,39.305545,-123.743697,Female,False,False,False,36,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),19.25,679.8,False
1726,5606-AMZBO,Rosamond,93560,34.903052,-118.411251,Female,False,True,False,10,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),78.15,765.15,False
1727,2716-GFZOR,Raymond,93653,37.252057,-119.95783,Male,False,True,False,43,True,False,Fiber optic,True,True,True,False,False,False,Month-to-month,True,Credit card (automatic),86.1,3551.65,False
1728,5006-MXVRN,Keyes,95328,37.555631,-120.911653,Female,False,False,False,39,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.7,762.45,False
1729,3518-PZXZQ,Castroville,95012,36.784481,-121.759054,Female,False,True,False,1,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Mailed check,55.3,55.3,False
1730,6260-XLACS,Casmalia,93429,34.866032,-120.536546,Male,False,False,False,4,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.7,117.8,False
1731,9332-GYWLO,Fall River Mills,96028,41.017282,-121.468945,Female,False,True,True,6,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Electronic check,54.85,355.1,False
1732,6217-TOWGS,San Jose,95113,37.333851,-121.891147,Female,False,True,False,17,True,True,DSL,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),75.4,1322.55,False
1733,2842-BCQGE,San Diego,92139,32.677716,-117.047666,Male,False,False,False,43,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),75.35,3161.4,False
1734,8070-AAWZP,Sheridan,95681,38.984756,-121.345074,Male,True,True,False,24,False,No phone service,DSL,False,False,True,True,False,False,Month-to-month,False,Mailed check,34.25,828.2,False
1735,7302-ZHMHP,Coronado,92118,32.68674,-117.186612,Female,False,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.15,19.15,False
1736,7776-QGYJC,Shasta Lake,96019,40.692523,-122.369876,Female,False,True,True,39,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Bank transfer (automatic),81.5,3107.3,False
1737,5529-GIBVH,Duncans Mills,95430,38.445603,-123.063756,Female,False,False,False,47,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.15,1046.2,False
1738,6979-TNDEU,Sacramento,95841,38.660442,-121.346321,Female,False,False,False,8,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.2,156.85,False
1739,5274-XHAKY,Compton,90222,33.912246,-118.236773,Female,False,True,True,41,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),94.3,3893.6,False
1740,7560-QJAVJ,Biggs,95917,39.457388,-121.818201,Female,False,False,False,70,True,False,DSL,True,False,True,True,True,True,Two year,False,Bank transfer (automatic),79.6,5589.45,False
1741,6621-NRZAK,Mount Hamilton,95140,37.382909,-121.634151,Female,False,True,True,63,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.0,1209.25,False
1742,6061-PQHMK,Los Angeles,90006,34.048013,-118.293953,Female,False,False,False,25,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.9,527.5,False
1743,7321-ZNSLA,Cottonwood,96022,40.336392,-122.448533,Male,False,True,True,13,False,No phone service,DSL,True,True,False,True,False,False,Two year,False,Mailed check,40.55,590.35,False
1744,2074-GUHPQ,Albion,95410,39.225694,-123.717354,Female,False,False,True,17,True,True,Fiber optic,False,True,True,True,False,False,Month-to-month,True,Credit card (automatic),92.7,1556.85,False
1745,0380-ZCSBI,San Francisco,94133,37.802071,-122.411004,Male,False,False,False,10,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),20.0,198.7,False
1746,8219-VYBVI,Rancho Santa Fe,92067,33.012751,-117.200617,Male,False,False,True,39,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.0,1004.35,False
1747,0626-QXNGV,Arcata,95521,40.839958,-124.003757,Female,False,True,False,72,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),24.15,1776.45,False
1748,3736-BLEPA,Folsom,95630,38.672638,-121.147403,Male,False,False,False,28,True,False,Fiber optic,False,True,False,True,True,False,One year,True,Bank transfer (automatic),91.25,2483.65,False
1749,4178-EGMON,Prather,93651,37.007238,-119.505661,Male,False,True,False,70,True,True,Fiber optic,True,True,False,True,False,False,Two year,True,Credit card (automatic),88.0,5986.45,False
1750,4455-BFSPD,Hollister,95023,36.875409,-121.279679,Female,False,True,False,61,True,True,Fiber optic,False,False,False,True,True,True,One year,False,Bank transfer (automatic),101.15,6383.9,False
1751,8706-HRADD,Sunnyvale,94087,37.3511,-122.037311,Male,False,False,False,21,False,No phone service,DSL,True,False,False,True,True,False,Month-to-month,True,Mailed check,43.55,1011.5,False
1752,7501-IWUNG,Springville,93265,36.245926,-118.693138,Female,False,True,False,61,True,False,DSL,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),73.8,4616.05,False
1753,6937-GCDGQ,West Point,95255,38.41935,-120.469545,Male,False,True,True,19,True,False,DSL,True,False,False,False,False,False,One year,True,Bank transfer (automatic),48.95,955.6,False
1754,6576-FBXOJ,Yuba City,95991,39.02741,-121.614982,Male,False,True,False,17,False,No phone service,DSL,False,False,True,True,True,True,One year,False,Electronic check,54.6,934.8,False
1755,6585-WCEWR,Fresno,93728,36.757345,-119.818274,Male,False,True,True,72,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Electronic check,20.35,1354.4,False
1756,2834-JKOOW,Gerber,96035,40.03194,-122.176023,Female,False,False,False,15,False,No phone service,DSL,True,True,True,True,False,False,One year,False,Mailed check,45.9,693.45,False
1757,6357-JJPQT,San Gabriel,91776,34.089927,-118.095645,Female,False,False,False,3,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.5,232.35,False
1758,6633-SYEUS,San Diego,92127,33.017518,-117.118456,Female,False,False,False,23,True,False,Fiber optic,False,True,True,True,False,False,Month-to-month,False,Bank transfer (automatic),83.2,2032.3,False
1759,7107-UBYKY,Sutter,95982,39.172777,-121.805845,Female,False,True,True,35,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,25.75,882.55,False
1760,4883-KCPZJ,Deer Park,94576,38.554383,-122.474773,Female,False,True,True,22,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.25,555.4,False
1761,6103-QCKFX,Big Bar,96010,40.775272,-123.287414,Female,False,True,True,44,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),56.25,2419.55,False
1762,9138-EFSMO,Orosi,93647,36.600185,-119.175655,Male,False,True,True,26,True,False,Fiber optic,False,False,False,False,False,True,One year,False,Bank transfer (automatic),78.95,2034.25,False
1763,0516-QREYC,Capay,95607,38.681651,-122.130569,Female,True,False,False,24,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.3,459.95,False
1764,6898-MDLZW,Blue Lake,95525,40.94338,-123.831799,Male,False,False,False,12,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Mailed check,53.75,648.65,False
1765,7251-XFOIL,Coulterville,95311,37.722127,-120.110174,Female,False,False,False,61,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Mailed check,89.2,5500.6,False
1766,4299-OPXEJ,Inglewood,90301,33.956445,-118.358634,Female,False,False,False,56,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),19.55,1080.55,False
1767,7252-NTGSS,Redondo Beach,90277,33.830453,-118.384565,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.15,45.15,False
1768,6158-HDPXZ,San Diego,92128,33.000269,-117.072093,Male,False,False,False,1,False,No phone service,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,25.35,25.35,False
1769,8910-LEDAG,Prather,93651,37.007238,-119.505661,Male,True,True,False,34,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),71.55,2427.35,False
1770,0224-RLWWD,Calexico,92231,32.690654,-115.431225,Female,True,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.3,89.3,False
1771,8990-YOZLV,Hickman,95323,37.605926,-120.69955,Female,False,False,False,69,True,True,DSL,True,True,False,True,False,False,Two year,True,Mailed check,66.9,4577.9,False
1772,4986-MXSFP,San Leandro,94579,37.687264,-122.15728,Female,False,False,False,2,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.0,40.9,False
1773,1728-BQDMA,Penryn,95663,38.859093,-121.182872,Female,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.45,82.7,False
1774,6762-QVYJO,Acton,93510,34.501452,-118.207862,Female,False,True,True,58,False,No phone service,DSL,True,False,True,True,True,True,Two year,False,Mailed check,59.75,3624.35,False
1775,4672-FOTSD,Dorris,96023,41.949216,-122.050062,Male,False,False,False,12,True,True,DSL,True,True,False,True,False,False,Month-to-month,True,Electronic check,67.25,832.3,False
1776,7663-YJHSN,Moss Landing,95039,36.863303,-121.781632,Female,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,False,Two year,True,Bank transfer (automatic),103.95,7556.9,False
1777,7139-JZFVG,Huntington Beach,92646,33.666301,-117.969501,Male,False,True,True,60,True,False,DSL,True,True,True,False,False,False,Two year,False,Bank transfer (automatic),60.5,3694.45,False
1778,1431-AIDJQ,Walnut Creek,94598,37.916648,-122.008483,Male,False,True,True,33,True,False,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),82.1,2603.1,False
1779,0547-HURJB,Dixon,95620,38.392821,-121.799917,Male,False,False,True,12,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),21.05,235.8,False
1780,5214-NLTIT,Five Points,93624,36.397745,-120.119911,Male,False,True,True,72,True,True,Fiber optic,False,False,True,False,False,True,Two year,True,Credit card (automatic),90.8,6511.8,False
1781,4795-UXVCJ,Gonzales,93926,36.52588,-121.396719,Male,False,False,False,26,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.8,457.3,False
1782,6933-FHBZC,Moreno Valley,92551,33.88274,-117.224878,Female,False,False,False,26,True,False,DSL,False,True,True,False,False,False,One year,True,Mailed check,56.05,1553.2,False
1783,3926-YZVVX,Sacramento,95841,38.660442,-121.346321,Female,False,False,False,41,True,False,DSL,False,False,False,True,False,False,One year,False,Bank transfer (automatic),50.05,2029.05,False
1784,1928-BXYIV,Placerville,95667,38.733714,-120.795213,Male,False,False,False,1,True,True,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,61.15,61.15,False
1785,8705-WZCYL,Encinitas,92024,33.054579,-117.25665,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.8,44.8,False
1786,5197-LQXXH,Taylorsville,95983,40.053684,-120.743116,Female,False,True,False,71,True,True,DSL,False,True,True,True,True,True,Two year,True,Credit card (automatic),83.3,5894.5,False
1787,8544-JNBOX,Weimar,95736,39.00978,-120.978273,Male,False,False,False,72,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,20.8,1521.2,False
1788,0274-JKUJR,Los Angeles,90040,33.994524,-118.149953,Male,False,True,True,7,False,No phone service,DSL,True,True,True,False,True,True,Month-to-month,False,Mailed check,58.85,465.7,False
1789,9143-CANJF,Topaz,96133,38.636052,-119.489162,Female,False,True,True,24,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Electronic check,55.15,1319.85,False
1790,5032-MIYKT,Weott,95571,40.310119,-123.909449,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.7,70.7,False
1791,8763-KIAFH,Whittier,90603,33.945318,-117.992066,Female,False,True,False,27,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,20.55,583.3,False
1792,0516-OOHAR,Topanga,90290,34.115192,-118.61017,Male,False,True,True,28,True,False,Fiber optic,False,True,True,False,True,True,One year,False,Bank transfer (automatic),100.35,2799,False
1793,7356-AYNJP,Stockton,95219,38.029729,-121.387999,Female,False,False,False,4,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,23.9,97.5,False
1794,6374-NTQLP,Trinity Center,96091,41.081847,-122.700545,Male,True,True,True,72,True,False,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),104.1,7447.7,False
1795,4121-AGSIN,Ben Lomond,95005,37.078873,-122.090386,Female,False,True,False,58,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),24.5,1497.9,False
1796,3301-LSLWQ,Vallejo,94592,38.093701,-122.276589,Female,False,False,False,29,True,True,DSL,True,False,False,False,False,True,Month-to-month,True,Electronic check,66.1,1912.15,False
1797,0595-ITUDF,Fairfax,94930,37.971751,-122.611873,Male,False,True,True,64,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,True,Electronic check,91.8,5960.5,False
1798,9888-ZCUMM,Los Angeles,90018,34.028735,-118.317236,Male,False,True,True,64,False,No phone service,DSL,True,False,True,True,True,True,Two year,True,Bank transfer (automatic),60.05,3845.45,False
1799,3605-JISKB,Twentynine Palms,92278,34.457829,-116.139589,Male,True,True,False,55,True,True,DSL,True,True,False,False,False,False,One year,False,Credit card (automatic),60.0,3316.1,False
1800,2587-YNLES,Downey,90240,33.956228,-118.120993,Female,False,True,True,6,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.1,100.35,False
1801,8266-VBFQL,Jamul,91935,32.695681,-116.798386,Male,False,False,False,4,True,False,Fiber optic,False,False,True,True,False,True,Month-to-month,True,Electronic check,90.4,356.65,False
1802,0975-UYDTX,Glendale,91207,34.182378,-118.262922,Female,False,True,False,26,True,True,DSL,True,True,True,True,True,True,One year,True,Credit card (automatic),90.1,2312.55,False
1803,0795-GMVQO,San Diego,92105,32.741859,-117.090353,Male,False,True,False,67,True,True,Fiber optic,True,True,True,False,True,True,One year,False,Credit card (automatic),109.9,7332.4,False
1804,9844-FELAJ,Sacramento,95833,38.619049,-121.517552,Female,True,True,True,70,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Electronic check,107.9,7475.85,False
1805,2616-FLVQC,Point Arena,95468,38.911299,-123.609588,Male,False,False,False,64,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.55,1240.15,False
1806,1935-IMVBB,San Diego,92107,32.741852,-117.243453,Male,False,True,False,56,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Mailed check,89.7,4952.95,False
1807,1760-CAZHT,Glendale,91202,34.167926,-118.267539,Male,False,False,True,25,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.8,460.2,False
1808,8752-GHJFU,Applegate,95703,38.983388,-120.988814,Male,True,True,False,71,True,True,Fiber optic,True,True,True,True,False,False,One year,True,Electronic check,92.0,6585.2,False
1809,4608-LCIMN,Pismo Beach,93449,35.165668,-120.655842,Male,False,True,True,8,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),44.65,369.15,False
1810,3785-KTYSH,Mission Hills,91345,34.266389,-118.459744,Male,False,False,False,53,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,24.6,1279,False
1811,7698-YFGEZ,Riverside,92509,34.004379,-117.447864,Male,False,False,False,1,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.0,20,False
1812,5583-EJXRD,San Diego,92127,33.017518,-117.118456,Male,False,True,True,44,False,No phone service,DSL,True,True,True,True,False,True,Two year,True,Credit card (automatic),54.05,2375.2,False
1813,9701-CDXHR,Apple Valley,92307,34.55082,-117.122396,Female,False,True,False,51,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,69.15,3649.6,False
1814,6656-JWRQX,San Diego,92124,32.827238,-117.089287,Female,False,False,False,1,False,No phone service,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,30.55,30.55,False
1815,8807-OPMBM,Newbury Park,91320,34.172071,-118.946262,Female,False,True,True,55,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),25.65,1388,False
1816,2511-ALLCS,Temple City,91780,34.101608,-118.055848,Female,False,True,True,35,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.3,821.6,False
1817,1442-OKRJE,Los Angeles,90021,34.029043,-118.239504,Male,False,True,True,66,True,False,Fiber optic,True,True,True,False,True,True,One year,True,Bank transfer (automatic),103.15,7031.3,False
1818,0139-IVFJG,Inyokern,93527,36.041315,-118.188235,Female,False,True,False,2,True,False,Fiber optic,True,True,False,False,True,False,Month-to-month,False,Electronic check,90.35,190.5,False
1819,6510-UPNKS,Emigrant Gap,95715,39.23754,-120.720196,Female,False,False,False,23,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),24.8,615.35,False
1820,0489-WMEMG,Korbel,95550,40.7666,-123.80458,Female,False,False,True,23,True,False,DSL,False,False,False,True,False,False,One year,True,Electronic check,49.45,1119.35,False
1821,1534-OULXE,Atherton,94027,37.454924,-122.203168,Female,False,True,True,61,True,False,DSL,True,False,False,False,False,False,One year,True,Bank transfer (automatic),49.7,2961.4,False
1822,4940-KHCWD,Downey,90240,33.956228,-118.120993,Female,False,True,False,60,False,No phone service,DSL,True,True,False,True,False,False,Two year,False,Bank transfer (automatic),37.7,2288.7,False
1823,5275-PMFUT,Chualar,93925,36.596271,-121.442274,Male,False,True,False,72,False,No phone service,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),64.8,4719.75,False
1824,5384-ZTTWP,Yuba City,95991,39.02741,-121.614982,Female,False,True,True,15,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.8,272.95,False
1825,1384-RCUXW,French Gulch,96033,40.740138,-122.587476,Male,False,False,False,16,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,80.55,1248.9,False
1826,4872-VXRIL,Lancaster,93536,34.741406,-118.38111,Male,False,False,False,56,True,True,DSL,True,True,False,True,False,False,One year,True,Bank transfer (automatic),64.65,3665.55,False
1827,4086-ATNFV,Hawaiian Gardens,90716,33.830431,-118.074071,Female,False,True,True,34,True,False,DSL,True,True,True,False,False,False,One year,True,Mailed check,60.8,2042.05,False
1828,8970-ANWXO,Sacramento,95835,38.685069,-121.543709,Female,False,False,False,23,True,True,DSL,False,False,False,True,True,True,One year,True,Mailed check,73.75,1756.6,False
1829,1015-JPFYW,Clements,95227,38.227285,-121.02789,Male,False,False,True,7,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.45,136.75,False
1830,7126-RBHSD,Lathrop,95330,37.80821,-121.308401,Female,False,True,False,17,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,78.9,1348.95,False
1831,7868-TMWMZ,Berkeley,94703,37.863843,-122.275684,Female,True,True,False,60,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),110.0,6668.35,False
1832,3580-HYCSP,Midway City,92655,33.744439,-117.98588,Male,False,True,True,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Bank transfer (automatic),110.3,7966.9,False
1833,3154-HMWUU,Winters,95694,38.578604,-122.024579,Male,False,True,False,60,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),20.5,1198.8,False
1834,2507-QZPQS,La Mirada,90638,33.902045,-118.008961,Male,False,False,False,15,True,True,Fiber optic,False,True,False,True,False,True,Month-to-month,False,Electronic check,95.7,1451.1,False
1835,5578-NKCXI,South Gate,90280,33.944624,-118.192615,Female,False,True,True,58,True,False,Fiber optic,True,True,False,False,True,True,One year,False,Credit card (automatic),99.25,5846.65,False
1836,1849-RJYIG,Sunnyvale,94087,37.3511,-122.037311,Female,False,False,False,8,True,False,DSL,True,False,False,False,True,False,Month-to-month,True,Electronic check,60.0,487.75,False
1837,0440-EKDCF,Herlong,96113,40.198234,-120.18089,Male,False,True,False,62,True,False,DSL,False,True,True,True,False,False,Two year,True,Credit card (automatic),60.15,3753.2,False
1838,4657-FWVFY,Kings Beach,96143,39.246654,-120.029273,Female,False,True,True,40,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Credit card (automatic),96.35,3915.4,False
1839,2623-DRYAM,Jamul,91935,32.695681,-116.798386,Female,False,True,False,70,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,101.75,7069.3,False
1840,6821-JPCDC,Castro Valley,94552,37.722727,-122.02157,Female,False,True,False,48,True,False,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,97.05,4692.95,False
1841,5183-SNMJQ,Frazier Park,93225,34.827662,-118.999073,Male,False,False,False,10,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Credit card (automatic),95.1,865.1,False
1842,9931-DCEZH,Roseville,95747,38.784329,-121.373245,Male,False,False,True,28,True,False,DSL,False,True,False,True,False,False,One year,True,Credit card (automatic),54.4,1516.6,False
1843,1478-VPOAD,Calpine,96124,39.672813,-120.456699,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,43.8,43.8,False
1844,1352-HNSAW,Aliso Viejo,92656,33.571259,-117.731917,Female,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),115.6,8220.4,False
1845,7710-JSYOA,Pala,92059,33.384345,-117.072619,Female,False,True,True,69,True,True,Fiber optic,False,True,False,True,False,True,Two year,True,Bank transfer (automatic),93.3,6398.05,False
